Linear Regression,Non-Linear Regression 1,Non-Linear Regression 2
-1656.9886357847054,-1320.5623626708984,-1482.601839335469
-1748.890733455772,-1401.3004302978516,-1501.6446381702724
-1571.3819341368148,-1254.5299530029297,-1177.252460739384
-1394.2459935516185,-1134.6960067749023,-904.8630584812781
-1246.4451818909072,-971.5175628662109,-734.2204922090833
-1038.590893240995,-763.3638381958008,-435.01282753594944
-1235.2786638694752,-901.5512466430664,-629.9414056865351
-501.8577275244895,-398.58341217041016,131.50912723868802
-155.22120765109014,-304.95643615722656,537.9774868100872
352.7101977848525,-3.0183792114257812,835.6809477258515
244.46670633990388,24.089813232421875,233.5327437102056
-472.5655791164084,-601.2582778930664,-428.53714494613104
-993.7659669395273,-673.8424301147461,-1177.2262035089584
-758.1494718365788,-466.77589416503906,-1096.1833429144294
-611.0782062014492,-385.7088088989258,-972.7428475930449
-462.85502367571485,-253.70121002197266,-925.7540721333422
-609.5992151458805,-344.62451934814453,-1243.7987482092647
-583.1848511285978,-344.4528579711914,-1267.4585604525305
-601.8069355197808,-376.36756896972656,-1314.0118249662967
-626.472422099745,-414.2189025878906,-1368.9594656887114
-924.820537472272,-719.8047637939453,-1697.955949249298
-923.0093342643902,-721.4498519897461,-1692.1092923937495
-1078.9206833661583,-869.6651458740234,-1813.382272504623
-1487.3001830022865,-1195.3210830688477,-2129.0975817901867
-1082.7035306819369,-625.7915496826172,-1695.290167621443
-579.6897442338535,-252.64263153076172,-992.8722055729239
-1058.176011446557,-733.5376739501953,-1200.9213759922286
-825.4454415002718,-517.1298980712891,-897.8027909027476
-1125.6610075849069,-746.2835311889648,-1267.9866262446799
-1764.24629012432,-1547.1267700195312,-1887.2668029282388
-2383.65120131338,-2684.769630432129,-2502.052798523143
-2860.433738337385,-3139.7438049316406,-3045.2712084123523
-2637.17350594954,-3041.2817001342773,-2776.991853771086
-1901.9217771714145,-2092.30899810791,-2070.1856039484937
-1535.0990133259852,-1565.1655197143555,-1888.7205631356494
-1270.1229981425913,-1288.9337539672852,-1564.8463799628269
-1620.8167968270197,-1722.865104675293,-1989.2412603003452
-2205.67776716349,-2474.4701385498047,-2513.0988687100503
-2244.103191470221,-2547.898292541504,-2559.3927899592154
-2022.4336368041859,-2255.558967590332,-2387.6948480167757
-1880.2099718923128,-2029.4523239135742,-2365.0912112028027
-2173.8977272829366,-2423.9015579223633,-2695.291832570419
-2651.4744267691053,-3038.96427154541,-3230.7795610660733
-2997.688462304858,-3448.2908248901367,-3582.860060816516
-2867.139364344994,-3299.9610900878906,-3448.1299679271383
-3139.0312010785306,-3555.2358627319336,-3744.261931300051
-3498.0309473625075,-3933.720588684082,-4182.909834290348
-3383.7678725200262,-3797.1067428588867,-3990.268450589908
-3436.9265409316254,-3865.7426834106445,-3955.499248962093
-3431.515250221405,-3930.68790435791,-3880.814861478623
-3232.63072914087,-3778.824806213379,-3651.7826532354725
-3239.6199040750475,-3785.1476669311523,-3627.962584862077
-3190.6862431210857,-3719.501495361328,-3547.91127436455
-3498.6924095719446,-4045.5150604248047,-3840.3327646128414
-3511.446988594857,-4051.637649536133,-3856.971162085157
-3219.822350869904,-3798.8948822021484,-3533.0021057467125
-3109.624763240463,-3679.347038269043,-3415.6053028671295
-2841.420614301054,-3351.101875305176,-3186.661863496255
-2391.625612360414,-2729.043960571289,-2824.713031589422
-1988.5003570059469,-2194.976806640625,-2330.393944597568
-1840.5184998813231,-2018.6662673950195,-2181.483807605192
-1772.156791145351,-1912.064552307129,-2182.586567472798
-2043.8604596648477,-2273.1685638427734,-2449.5488636488267
-1991.9122646874105,-2166.581153869629,-2449.478339006709
-1834.7470191865825,-1719.9182510375977,-2319.002949983647
-1445.101561410772,-1249.852180480957,-1894.9064286633209
-1072.764388477535,-791.6593551635742,-1522.710403494603
-776.6727090231931,-456.54773712158203,-1394.9201479384524
-389.1409063599868,-121.69361114501953,-930.4768493799655
-386.31759267750215,-145.3399658203125,-911.8010447801406
62.048561223997645,37.19329833984375,-349.9644450945868
120.27038483804162,-248.92330169677734,23.901668262137008
70.91756778801205,-350.6612777709961,105.41701218714172
-410.1910869616154,-257.3060989379883,-695.633307062791
-982.5455103690184,-760.188102722168,-1336.5622419165718
-1000.3627529622569,-653.5148620605469,-1350.4951491235643
-1145.6123353408989,-984.2491149902344,-1460.2222922072808
-1020.006422349974,-1004.9200057983398,-1207.0226050336585
-404.0316051082927,-275.47359466552734,-319.2899655699125
-442.81491570144135,-628.6954879760742,-353.24063488876914
-38.93343790668153,-38.623809814453125,-158.17006551434312
-59.34405786681454,-73.09913635253906,-441.5163959040979
-152.99695216095375,-202.23140716552734,-765.6319982780639
118.05682280617876,26.679039001464844,-360.4028451405028
172.15441970692947,-257.56359100341797,-656.4586379406087
-639.2335256279921,-385.8518600463867,-1304.9874109869763
-379.6261851137452,-186.81049346923828,-859.5020297964277
-156.4102880902829,-50.139427185058594,-608.612312069597
124.56113024725299,-120.27740478515625,-431.8710408134818
161.48870191192484,-40.183067321777344,-443.8748885023308
-984.6508946511335,-232.3150634765625,-1552.4718797981463
-683.2242479003152,-4.820823669433594,-1286.3761396285197
-90.46445774295711,35.17627716064453,-647.3852947515148
-819.9761629649381,-217.02289581298828,-1319.4302065532238
-1147.5252430873852,-436.6493225097656,-1649.1335269753488
-1019.9645045920239,-405.20668029785156,-1467.5563361104828
-1055.0326861225305,-462.49866485595703,-1453.2400689461247
-1185.4323414890453,-583.7774276733398,-1568.2660503048794
-1241.4419602549535,-641.7274475097656,-1620.4484194487004
-1516.7296640766456,-877.7189254760742,-1917.6413916279037
-1603.2939520961088,-1051.325798034668,-1945.0038634976806
-1552.6319836367306,-960.9746932983398,-1917.5035607831473
-1426.3741366559225,-794.6205139160156,-1839.1519804082202
-1548.4214596409197,-788.7840270996094,-2048.619109473622
-1322.476000036989,-584.9218368530273,-1803.1204585306225
-1088.544518231806,-404.57725524902344,-1593.9520538736144
-568.7154741908578,-124.55463409423828,-1136.5783400985388
-492.3855463040691,-38.30909729003906,-1152.5440146783992
-408.544266553427,-58.8226318359375,-1141.7870740826224
-97.51705878208524,-33.173561096191406,-813.2069940247903
130.40354838291788,-59.65232849121094,-547.85488690045
203.67819910270666,1.7881393432617188,-475.01318982759057
9.563873344859898,139.3604278564453,-713.9501897265136
82.53539791143366,64.93091583251953,-685.5366545026185
115.62977390310512,77.04734802246094,-645.9743455260847
161.5698302248057,87.81909942626953,-597.8828874026956
-11.86007678916937,175.46653747558594,-776.8096431220299
-173.07285926436904,184.36431884765625,-932.1043913734127
-480.2591065545021,-9.3841552734375,-1026.9341124349182
-913.7273791099044,-272.71270751953125,-1404.8779973313444
-987.3443072116238,-439.35298919677734,-1363.1995645576892
-1054.01033063376,-543.8947677612305,-1381.354074179776
-1091.1946208287056,-621.7432022094727,-1374.8328623037291
-1110.780718734262,-676.7463684082031,-1358.975549875916
-1792.6998572070436,-1437.1061325073242,-2051.140874103162
-1338.8345171953247,-1000.3423690795898,-1540.1844250114552
-1423.2605507057397,-1041.855812072754,-1657.909265365906
-1732.5445014948855,-1328.3586502075195,-2043.9949746295324
-2024.2851280274583,-1572.7043151855469,-2408.6527593496658
-1338.7588054864264,-655.2743911743164,-1775.7781560246915
-1359.970440986784,-557.8708648681641,-1885.537474857329
-871.5450705566801,-97.08881378173828,-1468.2262621585874
-1015.375622727786,-152.10628509521484,-1633.8004314601624
-1174.715456435385,-321.87938690185547,-1754.7619501990923
-1204.3606805507425,-350.76141357421875,-1787.0295847678776
-1218.5642315184602,-372.3478317260742,-1793.2039704075821
-1322.8115521354223,-293.52664947509766,-2001.1671143979572
-1092.145438351359,-184.56459045410156,-1723.8530901935903
-1217.4057931190407,-332.6082229614258,-1817.4235790446135
-1223.0642064397798,-339.0169143676758,-1830.52968919407
-1394.7601180938486,-546.0119247436523,-1991.0218359364724
-1536.8953924476914,-772.3903656005859,-2108.104437386086
-1839.4622089420204,-1254.5299530029297,-2345.7816760913893
-2079.5667557209017,-1666.1739349365234,-2529.0036181700007
-2101.3494153682605,-1835.6895446777344,-2487.1672615119064
-1989.3606012538944,-1678.7052154541016,-2340.9650009369907
-2085.861533772219,-1862.640380859375,-2437.2559868245567
-2275.1291446493833,-2303.752899169922,-2550.1819252609444
-2476.4141241340485,-2574.0909576416016,-2812.5892060973815
-2555.06901647289,-2751.331329345703,-2889.9869861630013
-2560.4769937927827,-2714.681625366211,-2944.300857023696
-2432.7204592524618,-2380.671501159668,-2897.7905329354135
-2364.8770361923885,-2337.1124267578125,-2821.479574764939
-2667.841003009987,-2767.367362976074,-3191.6927585412577
-2419.2371881440877,-2250.494956970215,-2996.897323443007
-2557.720418326951,-2489.0613555908203,-3138.545819630451
-2493.574993538369,-2418.9233779907227,-3063.8478146609414
-2197.522074069405,-1997.4231719970703,-2747.027147109918
-2402.7727222579756,-2318.258285522461,-2948.0820787121875
-2562.1505849744626,-2610.2685928344727,-3118.252884896944
-2373.7395436641696,-2272.2673416137695,-2943.6708646799575
-2554.060839479257,-2615.8761978149414,-3132.082432363281
-2517.832970069318,-2568.697929382324,-3111.206703317355
-2547.7244715976076,-2587.251663208008,-3180.665715605687
-2583.3384456742647,-2656.3310623168945,-3219.570056575729
-2575.050329401495,-2650.423049926758,-3217.035006275743
-2673.5408497466788,-2889.1468048095703,-3274.078694937111
-2732.912178493421,-3051.5670776367188,-3309.0651889403425
-2681.629248599424,-2990.126609802246,-3206.528637609319
-2578.078969949229,-2824.530601501465,-3078.352769321357
-2415.7468298146096,-2527.77099609375,-2909.5795689684032
-2266.2404586046614,-2365.0503158569336,-2716.6367751602907
-2020.805258456283,-2070.5080032348633,-2419.5634320355807
-1813.5361353868473,-1818.8667297363281,-2164.0524091601496
-1558.6091108888434,-1531.0335159301758,-1873.9606460383125
-1069.0446130462549,-966.8827056884766,-1393.75238264172
-668.4395548551114,-619.9550628662109,-968.0788817318212
-221.1226204177649,-316.8010711669922,-527.4205946713034
605.7824477918429,-180.47332763671875,23.89984373333168
286.65546832709225,-37.96577453613281,-371.9712324836722
356.6110000576368,128.50284576416016,-625.2464134690824
6.574423289880155,-400.5146026611328,-1247.545688101677
138.272811451601,-23.04553985595703,-1007.9876437811854
65.60845126313238,62.41321563720703,-889.8301630919294
-286.38162971688774,-77.04734802246094,-1234.8305582613718
-261.9759285742412,-44.58904266357422,-1127.153939319571
-251.89510891496707,-38.509368896484375,-1122.9335034514381
-400.8909356249339,-147.92919158935547,-1337.5356714149507
-413.69883651830975,-133.29505920410156,-1316.0126610207158
-264.91690131099494,-50.49705505371094,-1168.3688372704157
-418.3166878160738,-152.07767486572266,-1205.1235830170317
-760.5988170702209,-503.19671630859375,-1395.4467422614177
-994.6564840440141,-829.0386199951172,-1551.3147491414545
-1229.7027935626625,-1080.0361633300781,-1823.214192030835
-1647.5273933067647,-1488.8334274291992,-2298.0350814061667
-1876.7531414126486,-1743.936538696289,-2564.376579067963
-2186.1801894579494,-2113.9097213745117,-2847.002108133336
-2057.722051928546,-1959.686279296875,-2696.2141672890616
-1932.303355920035,-1818.4375762939453,-2563.3097655867036
-1829.6740031633185,-1558.6566925048828,-2456.787477131354
-2088.0026458544935,-2025.2609252929688,-2701.7183048316533
-1606.3959737192017,-1380.4864883422852,-2248.906661633934
-1302.0800508180578,-1054.4443130493164,-2035.0709826056877
-1574.3102739560745,-1424.2315292358398,-2314.7279592477016
-1709.8645616297665,-1616.506576538086,-2445.0598157248487
-2083.577620772431,-2068.490982055664,-2822.3489727659107
-2357.863657119978,-2608.8809967041016,-3047.752602923757
-2622.5153671671455,-2924.5662689208984,-3345.3630201147826
-2895.5034056827553,-3247.1466064453125,-3632.3283091495646
-3212.8066375110575,-3598.4373092651367,-3976.8308775523037
-3873.386380875192,-4316.596984863281,-4676.329324926374
-3743.4262856323903,-4183.502197265625,-4535.228748414949
-3926.749590461708,-4316.596984863281,-4738.180414602597
-3516.792528371936,-3911.8337631225586,-4324.869389300936
-3814.6825993409648,-4152.24552154541,-4661.769287566728
-3935.829612930253,-4176.435470581055,-4809.02397022034
-3980.855863847572,-4201.669692993164,-4888.971848754121
-4259.443719580888,-4522.404670715332,-5231.492775685116
-5005.83459216262,-5029.506683349609,-6020.955623476485
-5528.439124072585,-5374.3743896484375,-6610.625354080011
-6311.508943602891,-5064.411163330078,-7448.492677707079
-6571.519278073929,-4876.084327697754,-7719.625148773865
-6527.005808319426,-5019.693374633789,-7740.0639334337475
-6348.339604304059,-5155.277252197266,-7581.236309314069
-6209.497572622925,-4864.282608032227,-7397.103052728754
-5573.618067582633,-4872.708320617676,-6672.029227564755
-5451.456245609879,-4711.160659790039,-6400.8213410808885
-4385.13600477578,-4626.803398132324,-5093.351418112469
-4246.274347124644,-4569.768905639648,-4885.979490094407
-4101.090755138839,-4479.188919067383,-4800.365077969322
-4192.487234040729,-4516.88289642334,-4879.784460849518
-4034.194831051638,-4406.147003173828,-4778.029899907448
-3934.777789865529,-4332.761764526367,-4691.0425596824625
-3787.3404623400497,-4199.26643371582,-4525.681705087927
-4068.350804709941,-4319.343566894531,-4857.399185661026
-3319.4743098640693,-3520.216941833496,-4066.3548412239975
-3074.2524158814795,-2949.1424560546875,-3744.5406962692587
-2708.531311161765,-2606.348991394043,-3406.921949809306
-2558.483975525574,-2436.1181259155273,-3260.696710257929
-2580.275379339687,-2472.6104736328125,-3227.2219299335843
-2288.0623258978435,-2302.422523498535,-2954.4819167628284
-2299.0684562277647,-2499.375343322754,-2940.47707517685
-2693.0958001387253,-3011.8560791015625,-3238.2313692187963
-2640.08081233246,-2874.155044555664,-3168.6176446442896
-2249.4889557822175,-2532.7634811401367,-2748.2812668080146
-2874.6570248792395,-3330.874443054199,-3417.9109096289085
-2915.628515179547,-3368.1821823120117,-3482.0207684626102
-2761.1594203624127,-3160.572052001953,-3336.6838200483826
-2686.8584683791073,-3060.1930618286133,-3263.3113867121738
-2641.440988733866,-2867.3458099365234,-3325.55093937578
-2550.824158493075,-2772.80330657959,-3360.7540964088957
-2371.2242081468803,-2528.872489929199,-3160.1934830194386
-1825.053057863232,-1892.4808502197266,-2526.0285635725604
-1550.6674997422367,-1505.6562423706055,-2217.8750723169446
-1599.7558979074336,-1576.1661529541016,-2320.7326451957997
-1503.1267259061613,-1457.5767517089844,-2193.755973263817
-723.592214657052,-520.2913284301758,-1409.2241318357887
-184.56429022520405,-27.909278869628906,-936.2382854970319
-283.29658985067977,-99.14875030517578,-1063.4348079173044
165.99522528080857,86.00234985351562,-651.2789209535688
169.48683065212842,-229.92610931396484,-751.7046322826368
256.5405615017376,-222.4445343017578,-648.9170924729304
-93.33106111825678,-27.909278869628906,-839.5035776286683
-1273.0509315170586,-1143.9943313598633,-2084.4548836563395
-2063.322703709858,-2301.2351989746094,-2929.7555440763317
-2566.651312247741,-3321.9194412231445,-3482.81912272515
-2553.7523344210013,-3302.6647567749023,-3461.0142204078616
-2327.3244775329918,-2460.7372283935547,-3126.4067899985084
-3632.298949555677,-3809.1659545898438,-4190.420811952798
-4178.943444382398,-4345.192909240723,-4729.234184723891
-3986.5012688862707,-4234.600067138672,-4508.121181548991
-3843.0968164783726,-4018.993377685547,-4329.461518714764
-3174.423005988746,-3271.8658447265625,-3638.7834524564323
-3407.2000506157574,-3537.139892578125,-3959.971595980587
-3252.016063799058,-3364.9635314941406,-3801.280085477209
-3492.370652128659,-3658.5044860839844,-4045.0436523906938
-3504.1503253440746,-3653.554916381836,-4052.0519739032206
-3103.4689865511837,-3188.4384155273438,-3636.702660882531
-3054.5328502737516,-3135.3378295898438,-3583.8999846996844
-2807.963680819743,-2870.478630065918,-3331.144476077388
-3496.4129109305954,-3724.95174407959,-4076.884160801383
-3302.976455277172,-3498.6019134521484,-3873.6730982015806
-3486.184923049431,-3704.667091369629,-4061.9402624295003
-3907.990062385553,-4095.0536727905273,-4499.817009964619
-3729.8039835834034,-3907.9856872558594,-4310.094949450522
-3572.3982331586576,-3777.8806686401367,-4160.833190920527
-3252.810651190021,-3551.959991455078,-3792.581192024703
-3687.180324039652,-4118.413925170898,-4240.187830678689
-3818.867188330491,-4330.873489379883,-4398.313837264786
-4165.046737470808,-4867.830276489258,-4731.408315466891
-3989.1857193862043,-4589.595794677734,-4531.332769468262
-4174.84282892821,-4814.801216125488,-4542.347115177149
-4540.875860226945,-5748.095512390137,-4916.677993897186
-3684.06025572496,-4573.988914489746,-4037.3258212517103
-3648.2769148016637,-4556.8084716796875,-4097.511429736601
-4049.2487594205677,-4720.5305099487305,-4598.5950584774155
-2117.183395227135,-1941.8621063232422,-2553.67525573596
-2112.7706498092916,-1912.4794006347656,-2871.0995251898357
-2183.342532895861,-2057.2328567504883,-2949.965563798126
-1968.6466901444946,-1731.419563293457,-2717.874064833149
-2379.1365594729004,-2505.5694580078125,-3101.750919235767
-3885.24957817196,-4120.702743530273,-4593.810331763942
-4497.423794876428,-4459.362030029297,-5212.271032555047
-4832.2923898935205,-4630.823135375977,-5618.549564256128
-4660.60423605971,-4635.758399963379,-5443.243391330573
-4181.4232622556365,-4385.976791381836,-4941.940742740289
-4295.283503854895,-4591.970443725586,-5010.13419224621
-4678.597426445843,-4740.228652954102,-5587.2563943302275
-4986.758878335104,-4780.426025390625,-5897.701873010942
-4676.0855355623635,-4628.019332885742,-5502.556980127107
-4043.2995482170727,-4404.5305252075195,-4849.426777616614
-4438.196629530764,-4652.6384353637695,-5228.66054938789
-4511.575227788664,-4700.303077697754,-5277.860960623608
-4910.749094615256,-4804.0008544921875,-5658.239948125801
-4678.041220105726,-4731.77433013916,-5387.206244497308
-4674.168419419463,-4660.634994506836,-5359.912992652888
-4648.416564853711,-4656.815528869629,-5349.584188411974
-4916.020626664354,-4726.982116699219,-5628.712408768904
-4099.146130753325,-4403.629302978516,-4808.864711562985
-3794.928384500879,-4198.6083984375,-4601.493057846902
-3465.2996353438857,-3871.9940185546875,-4196.317313847907
-3530.3362853935255,-3958.110809326172,-4299.776823194175
-3028.886771458896,-3363.032341003418,-3799.5064273750786
-3076.0224251195555,-3448.6770629882812,-3839.0708048382876
-2580.5643131495913,-2724.924087524414,-3336.0876239034856
-2738.8597289480945,-2997.922897338867,-3515.7211132444318
-2639.888391202239,-2970.2281951904297,-3376.115282560043
-1978.3289647124786,-2015.1901245117188,-2758.63226855272
-1937.468835298775,-1984.8346710205078,-2764.826657532442
-2142.9140410862615,-2197.6804733276367,-3009.7434026736705
-2732.7547959230305,-3042.0827865600586,-3599.6651704729043
-3090.9478899991313,-3514.9097442626953,-3961.614988280599
-2779.2456387563734,-3163.0468368530273,-3592.2334532891036
-2634.002982191862,-2975.7070541381836,-3472.6476698462675
-3191.927634911894,-3656.2299728393555,-3991.9978928446317
-3168.1756527632756,-3633.14151763916,-3903.453832606613
-3432.914496283082,-3920.6457138061523,-4154.5781889473365
-3701.671632890733,-4176.979064941406,-4387.844701510639
-3822.3846816768587,-4273.42414855957,-4498.942222946531
-3572.844213658882,-4060.2636337280273,-4232.675622050082
-3648.2720014788265,-4137.239456176758,-4236.495719938825
-3503.0408756614684,-4018.077850341797,-3985.5365976424964
-3699.9645654892015,-4181.084632873535,-4205.030485163488
-3344.2241491210348,-3852.8966903686523,-3911.7834863338694
-3448.5076457994132,-3957.638740539551,-4000.7275622601696
-3109.172361958134,-3428.1206130981445,-3709.0984266678624
-2984.9090288516577,-3405.289649963379,-3638.876026137891
-3110.0525868522323,-3542.447090148926,-3776.371390552313
-3416.0675116161397,-3889.775276184082,-4097.968930227276
-3690.1750740073944,-4152.531623840332,-4420.599870753292
-3751.1637039427965,-4217.090606689453,-4466.276565048902
-3446.8586810670276,-3934.307098388672,-4169.066046043575
-3280.278399972077,-3760.7860565185547,-4006.1586901472238
-3121.970346080234,-3580.598831176758,-3847.0113826120287
-3144.278102022563,-3608.107566833496,-3885.2374532645345
-3340.724249422348,-3821.382522583008,-4099.779449308718
-3283.835675458217,-3761.6443634033203,-4037.4287338532195
-3234.4790406289394,-3708.5723876953125,-3983.569925343196
-3345.189571723628,-3827.090263366699,-4069.3012788137717
-3300.968736016143,-3783.6742401123047,-4019.3172932995762
-3426.7685212368483,-3904.6525955200195,-4158.876526809556
-3218.447165005094,-3645.758628845215,-3912.5632939846855
-3435.7375434384276,-3944.6067810058594,-4023.0861562781115
-3337.56308766847,-3852.109909057617,-3844.699518613964
-3476.9343891852,-3990.45467376709,-3971.421217540806
-3748.753790556583,-4240.565299987793,-4243.869917900562
-3724.283706006882,-4229.893684387207,-4219.372816509619
-3317.8366120087776,-3854.999542236328,-3758.2565333425046
-2984.1050107993688,-3505.425453186035,-3377.928694548607
-2180.6510636267194,-2473.154067993164,-2582.396442937299
-2110.9262281795236,-2299.1037368774414,-2673.126807825706
-1983.2209807063966,-2164.3924713134766,-2496.617219481372
-1958.052957198833,-2121.9635009765625,-2480.402926915032
-1596.7532974685473,-1562.962532043457,-2156.8364243155643
-1176.2472599015282,-1068.3917999267578,-1732.8624894741256
-1704.81981122914,-1725.1110076904297,-2294.5657648042393
-1730.9849720667626,-1754.8084259033203,-2381.5173653420925
-1580.4556990439203,-1570.587158203125,-2240.3001985589735
-1717.8245931693302,-1730.7329177856445,-2445.557575389451
-1958.929070887768,-2043.442726135254,-2696.2358045522165
-1928.8533329725997,-2014.9469375610352,-2601.3268071671655
-1561.9268871092495,-1542.1485900878906,-2222.138959320846
-1736.504162268039,-1781.8450927734375,-2406.247859646331
-1950.8798646891673,-2077.9037475585938,-2576.0672178149694
-1917.2604190581158,-2046.4754104614258,-2510.5942013289778
-1908.8776855764213,-2024.8174667358398,-2476.81424044798
-2239.8265930208277,-2514.9965286254883,-2740.584165396788
-2187.215948158461,-2456.35986328125,-2638.4348858018493
-2231.695738513756,-2499.6042251586914,-2648.013457951523
-2309.4996551791046,-2599.5826721191406,-2706.15165290395
-2058.834157654014,-2325.0961303710938,-2378.6096066532286
-2059.301192971239,-2266.4594650268555,-2423.6746638180052
-1944.0786321664846,-2127.957344055176,-2294.338293450319
-1536.5237341125853,-1548.8147735595703,-1896.0483003731063
-931.6168463020523,-730.133056640625,-1474.7427617775613
-540.4228011678392,-408.4968566894531,-992.2824383430157
-523.2766216691625,-317.33036041259766,-1171.7201838829603
-326.76160435318803,-125.08392333984375,-1132.4480483556542
191.7840344005673,169.1293716430664,-377.49065260620046
19.940635618366365,106.53018951416016,-683.1765913744325
-43.181716663041335,36.89289093017578,-916.3332201922449
-173.70467874131884,-31.228065490722656,-1038.3020214714293
-216.74625594074428,-78.02009582519531,-1165.6622995684197
-352.93740171571847,-147.44281768798828,-1269.4124129023608
-383.34677123154887,-191.84589385986328,-1322.4730504582076
-25.63028342580902,82.69786834716797,-795.0028926071606
346.88759784584784,190.58704376220703,-95.42969472135232
5.440142441660417,-48.89488220214844,-26.63253947000257
-155.1727880031208,-233.17337036132812,-278.59394994123477
-569.0992445085004,-297.3747253417969,-719.6981819201943
-871.6075439341208,-535.6121063232422,-997.6213171152033
-838.2110469002944,-529.9615859985352,-954.7872406373629
-918.3170035829202,-645.3895568847656,-1021.6163806850542
-923.5754964570592,-766.5252685546875,-989.0123709592624
-912.8408388977515,-778.5701751708984,-969.9311288036272
-902.613954966739,-758.9292526245117,-1015.8801499746635
-241.29102235723627,-251.15489959716797,-116.30564139848296
-424.63761651584315,-486.8459701538086,-253.5149812484045
-645.1797379641391,-494.07005310058594,-747.5883808286874
-660.3348902528463,-496.4447021484375,-773.8666280222235
-735.5143941618337,-433.7024688720703,-998.4932290666599
-925.2860081909806,-490.10753631591797,-1309.236077392623
-880.9836284770446,-489.49241638183594,-1272.8415587110287
-1041.8195989617989,-662.3983383178711,-1458.423418868089
-641.7636300928285,-379.1999816894531,-1108.428304174856
-770.8069232715135,-499.8493194580078,-1282.4013083795248
-729.4296161221138,-457.5634002685547,-1249.468701545429
-804.1104027188218,-528.6455154418945,-1261.9324026108034
-1004.9170441753707,-732.7508926391602,-1457.2672273662533
-1271.5664272043107,-1050.6248474121094,-1709.7593265652147
-1696.8911859732436,-1711.0490798950195,-2014.805530676334
-1933.8952700456155,-2161.402702331543,-2093.901942490322
-2183.895160233073,-2643.9857482910156,-2237.151233558592
-2589.0303540954956,-3353.1904220581055,-2606.660061878694
-2370.014808770429,-2968.1396484375,-2280.338315462823
-2231.6582457021555,-2745.5806732177734,-2040.9037579091553
-2290.0561850046965,-2865.1857376098633,-2006.4850520150057
-1880.4243075274896,-2180.2854537963867,-1528.2870298057092
-1950.3013524247137,-2272.2244262695312,-1574.3453249196102
-1670.233986031141,-1849.1792678833008,-1311.1756723137034
-1442.7879956323484,-1523.3659744262695,-1100.7747009000327
-1462.1723808610543,-1556.7827224731445,-1195.9123745517504
-952.3805569760526,-856.0037612915039,-850.7421901346264
-856.4133527394345,-741.8632507324219,-727.1488634583145
-744.3243464898827,-608.983039855957,-722.9997791577676
-413.066088980337,-402.3456573486328,-440.5400453752598
-697.6260963708588,-592.7038192749023,-729.5717496710993
-499.69955334474065,-419.62623596191406,-558.8562947794069
-490.5143709548478,-425.41980743408203,-655.1481872016589
-599.6868736855122,-376.3246536254883,-800.3780178244187
-640.2769150364068,-441.2269592285156,-795.608546542517
-906.6261970487096,-915.1840209960938,-810.9539578768988
-769.1321844251552,-727.4866104125977,-542.1215084988094
-446.82647529847924,-540.003776550293,-278.5776438513088
-622.4534673882507,-607.2664260864258,-345.60580676077376
-949.346487483234,-980.6013107299805,-754.7443873367446
-1342.6280031611946,-1450.3097534179688,-1150.3380569588594
-1349.9366013725084,-1232.914924621582,-1334.2578938838149
-1528.749958676529,-1266.474723815918,-1432.3625179847256
-1664.1047845378034,-1430.039405822754,-1570.7574691819748
-1547.6533534029586,-1479.2633056640625,-1736.2143329408634
-1119.3762628622853,-1003.5610198974609,-1166.2923653962896
-1153.122156391596,-820.8847045898438,-1134.8914106715665
-1994.3652954235079,-1946.9261169433594,-2013.3377893390334
-1077.5127312215216,-1054.987907409668,-985.2710130593023
-724.0897525346367,-588.8128280639648,-747.5106122655964
-767.4430712418034,-410.07041931152344,-1001.6983093434008
-546.7886928321705,-308.9475631713867,-790.7262081448006
-388.7535234029303,-234.74693298339844,-727.7278465786713
-243.48192458043647,-230.56983947753906,-588.9749711845274
-397.5144855996913,-190.94467163085938,-715.8024535493668
35.70307346592338,-14.019012451171875,115.1891370575945
105.89133028409773,-37.96577453613281,163.22138500129626
-226.93329820706862,-178.37047576904297,-146.1343491697488
-457.596380508253,-331.1777114868164,-474.94975910408556
-880.8444203118654,-993.1325912475586,-806.5619510343308
-1724.6163207101158,-1893.2247161865234,-1702.6473396927393
-2265.5563973016847,-2585.8211517333984,-2430.81243028318
-2352.500949925447,-2741.8041229248047,-2546.55536152563
-2296.6584446420597,-2687.559127807617,-2485.942716798893
-2577.629757862944,-3171.4296340942383,-2804.9123577765968
-2574.2076757425757,-3135.7383728027344,-2819.9857999871897
-2572.675151452658,-3161.287307739258,-2801.6475784038084
-2734.919192215612,-3446.674346923828,-2970.3268047451074
-2831.630134624678,-3600.311279296875,-3086.9132316557384
-2799.821985949553,-3593.931198120117,-3021.527204470021
-2447.887030910741,-2921.605110168457,-2652.1169430171717
-1925.8393087118957,-2125.8974075317383,-2041.5161329167317
-1885.999847684076,-2162.761688232422,-1943.8634150191479
-2183.3988810624464,-2630.1956176757812,-2263.3169777914445
-1994.7240264350971,-2246.4609146118164,-2169.9427997888547
-1861.1114802971342,-2066.8888092041016,-2031.7772857072575
-1994.606179944322,-2232.1128845214844,-2200.060371372875
-1567.429420551731,-1617.6795959472656,-1789.4803521165018
-1346.9659405178925,-1356.0676574707031,-1561.0869134366824
-1042.9440296615164,-995.9793090820312,-1289.1997098524116
-996.1875943341445,-872.8551864624023,-1332.3279970241226
-616.049601515863,-566.5111541748047,-927.3114211174816
