datetime,AKI Kalby Active Power,Maximum temperature,Mean wind speed,Wind direction sin,Wind direction cos,BalancingPriceUpEUR,BalancingPriceDownEUR,DA_PriceEUR
2022-02-28 12:00:00,-0.006226089203042328,-0.8802062167784115,-0.3656388374258899,0.03489949670250114,-0.9993908270190958,0.137116287,0.136024948,0.13709
2022-02-28 13:00:00,-0.010448240919237014,-0.8651254437510413,-0.3656388374258899,0.06975647374412552,-0.9975640502598242,0.135425522,0.05301059,0.1354
2022-02-28 14:00:00,-0.005387983940972223,-0.8952869898057817,-0.40304168822368347,0.2249510543438652,-0.9743700647852351,0.141196716,0.052416538,0.14117
2022-02-28 15:00:00,-0.0016879557291666666,-0.9254485358605222,-0.7770701962016189,0.258819045102521,-0.9659258262890682,0.147857635,0.051072521,0.14783
2022-02-28 16:00:00,-0.00064603515625,-1.0008524009973734,-0.8518758977972061,0.20791169081775931,-0.9781476007338057,0.157249603,0.157249603,0.15722
2022-02-28 17:00:00,-0.010992745085685483,-1.1365793582437058,-1.1885015549773479,0.2756373558169992,-0.9612616959383189,0.33821167,0.204268585,0.20423
2022-02-28 18:00:00,-0.015377415205792683,-1.2572255424626677,-1.0388901517861737,0.4383711467890773,-0.898794046299167,0.249010803,0.205099182,0.20506
2022-02-28 19:00:00,-0.017666460774739583,-1.2873870885174081,-1.1510987041795544,0.3090169943749475,-0.9510565162951535,0.199877701,0.199877701,0.19984
2022-02-28 20:00:00,-0.016138528349905305,-1.2873870885174081,-0.9640844501905866,0.24192189559966773,-0.9702957262759965,0.167411697,0.053760551,0.16738
2022-02-28 21:00:00,0.0004500139508928571,-1.3024678615447784,-1.1885015549773479,-0.15643446504023073,-0.9876883405951378,0.122333473,0.0268802759999999,0.12231
2022-02-28 22:00:00,0.0006326888020833334,-1.3175486345721488,-1.0388901517861737,-0.46947156278589086,-0.8829475928589269,0.143387451,0.143387451,0.14336
2022-02-28 23:00:00,-6.673177083333334e-06,-1.2421447694352974,-0.7022644946060317,-0.374606593415912,-0.9271838545667874,0.132685074,0.132685074,0.13266
2022-03-01 00:00:00,-6.673177083333334e-06,-1.2119832233805572,0.1580010737432197,-0.275637355816999,-0.9612616959383189,0.01366686,0.01366686,0.01366
2022-03-01 01:00:00,-6.673177083333334e-06,-1.3024678615447784,0.307612476934394,-0.29237170472273677,-0.9563047559630354,0.0135270309999999,0.0135270309999999,0.0135199999999999
2022-03-01 02:00:00,-6.673177083333334e-06,-1.3175486345721488,0.45722388012556797,-0.29237170472273677,-0.9563047559630354,0.013397959,0.013397959,0.01339
2022-03-01 03:00:00,-6.673177083333334e-06,-1.3326294075995189,0.307612476934394,-0.39073112848927355,-0.9205048534524404,0.013346868,0.013346868,0.01334
2022-03-01 04:00:00,-6.673177083333334e-06,-1.40803327273637,-0.029013180245748026,-0.4067366430758002,-0.9135454576426009,0.02410288,0.02410288,0.02409
2022-03-01 05:00:00,0.0007605794270833334,-1.4381948187911104,0.008389670552045383,-0.29237170472273677,-0.9563047559630354,0.16706105,0.12220713,0.12214
2022-03-01 06:00:00,-6.673177083333334e-06,-1.4834371378732214,0.045792521349839126,-0.32556815445715676,-0.9455185755993167,0.197348648,0.143079178,0.19724
2022-03-01 07:00:00,-6.673177083333334e-06,-1.3778717266816298,0.1580010737432197,-0.374606593415912,-0.9271838545667874,0.389905487,0.266457367,0.26631
2022-03-01 08:00:00,-6.673177083333334e-06,-1.2421447694352974,0.5320295817211551,-0.39073112848927355,-0.9205048534524404,0.323398376,0.28506662,0.28491
