ts,Unnamed: 0,Maximum temperature,Mean wind direction,Accumulated percipitation,Mean humidity,Mean wind speed,Wind Speed Y Direction,Solar Shortwave Flux,Minimum temperature,Wind Speed X Direction,Mean temperature
2022-01-01 00:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 01:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 02:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 03:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 04:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 05:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 06:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 07:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 08:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 09:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 10:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 11:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 12:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 13:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 14:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 15:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 16:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 17:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 18:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 19:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 20:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 21:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 22:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-01 23:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 00:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 01:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 02:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 03:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 04:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 05:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 06:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 07:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 08:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 09:00:00,0.0,279.84314,235.57857,0.0,1.0000069,5.813893,3.2802238,0.0,279.84314,4.8006916,279.84314
2022-01-02 10:00:00,1.0,279.87286,235.08603,0.024658203,1.000007,5.4043736,3.08807,20640.0,279.68402,4.435625,279.68396
2022-01-02 11:00:00,2.0,279.88293,243.8361,0.057128906,1.0000069,5.612103,2.4682293,45728.0,279.68176,5.0402966,279.86313
2022-01-02 12:00:00,3.0,280.35693,250.11731,0.096191406,1.0000068,5.6226625,2.3011417,62336.0,280.35693,5.346596,280.10898
2022-01-02 13:00:00,4.0,280.50568,247.23703,0.10888672,1.0000069,4.4783044,2.164732,37184.0,280.34027,4.4939575,280.50726
2022-01-02 14:00:00,5.0,280.4499,233.7188,0.2006836,1.0000075,3.8333492,2.1208344,119360.0,280.33554,3.1930008,280.3371
2022-01-02 15:00:00,6.0,280.34415,222.00789,0.0,1.0000074,3.726527,2.7685566,0.0,280.2306,2.2324162,279.7118
2022-01-02 16:00:00,7.0,279.94098,219.38434,2.1640625,1.000007,3.998185,3.0872078,123712.0,279.82263,2.9861794,279.98505
2022-01-02 17:00:00,8.0,280.14346,242.22762,3.6416016,1.0000069,5.844016,2.3312988,71680.0,279.7303,4.38229,280.63565
2022-01-02 18:00:00,9.0,280.6206,237.99358,7.708008,1.0000069,4.8509846,2.4562492,123712.0,280.58075,3.7679634,280.6206
2022-01-02 19:00:00,10.0,280.86908,252.19698,11.744141,0.9954445,5.638795,2.2398071,5.34361e-11,280.37137,5.14604,280.77374
2022-01-02 20:00:00,11.0,280.782,265.10162,13.592773,1.0000064,7.5358825,1.4189167,123712.0,280.2091,5.712467,279.90253
2022-01-02 21:00:00,12.0,280.06876,268.50085,0.0,1.0000064,6.6588473,0.15467453,1.602559e-10,279.32556,5.889969,279.67554
2022-01-02 22:00:00,13.0,279.61703,274.7509,11.560547,1.0000072,5.8944874,-2.1734428,71680.0,279.32858,6.4416122,279.60645
2022-01-02 23:00:00,14.0,279.61697,281.73508,4.048828,1.0000058,6.4842935,-0.83629227,71680.0,279.187,6.011448,279.5578
2022-01-03 00:00:00,15.0,279.75644,280.63342,12.871094,1.0000074,6.4983077,-1.149271,3.204528e-10,278.70163,6.395893,278.99744
2022-01-03 01:00:00,16.0,278.84442,269.50818,14.493164,0.99899995,4.697856,-0.8324013,0.0,278.65594,5.432541,278.84003
2022-01-03 02:00:00,17.0,278.58032,262.43832,12.9140625,0.984107,5.0393004,1.1513042,2.669652e-10,278.85742,5.359604,278.67252
2022-01-03 03:00:00,18.0,278.8454,261.87515,0.1015625,0.98638105,4.534641,0.7411194,0.0,278.68985,4.409588,278.8454
2022-01-03 04:00:00,19.0,278.65112,264.36078,0.103515625,0.9613416,4.5979285,0.21685982,0.0,278.81427,4.5926704,278.87134
2022-01-03 05:00:00,20.0,278.67212,261.52353,12.925781,0.9578011,4.6326194,0.57587814,4.270524e-10,278.78473,3.8971062,278.6855
2022-01-03 06:00:00,21.0,278.97144,252.28156,0.0,0.9755166,4.3998528,1.3144112,0.0,278.35504,3.729866,278.95703
2022-01-03 07:00:00,22.0,278.91803,247.19568,0.03149414,0.9899057,5.200315,1.8497162,0.0,278.91116,4.4338875,278.83102
2022-01-03 08:00:00,23.0,278.68182,253.14946,0.09106445,1.0000072,5.406266,1.5831299,74464.0,278.6593,4.753298,278.68182
2022-01-03 09:00:00,24.0,279.01428,257.38385,0.0,0.9963602,6.5381594,0.84402466,88704.0,278.76553,5.350054,279.00165
2022-01-03 10:00:00,25.0,279.0935,256.62527,0.55859375,0.97695065,5.9488635,1.2067642,39520.0,278.8621,6.398817,278.89017
2022-01-03 11:00:00,26.0,278.88202,256.17993,12.873047,0.9841988,6.4025607,1.4679642,81504.0,278.62213,5.9332294,278.74918
2022-01-03 12:00:00,27.0,278.73657,256.89874,1.234375,0.989066,7.5221267,1.6329842,0.0,278.9865,6.4146805,278.69745
2022-01-03 13:00:00,28.0,279.02466,255.27374,0.0028076172,0.96027267,7.071796,1.868391,148224.0,278.8745,6.68766,278.88168
2022-01-03 14:00:00,29.0,278.81735,256.2365,0.028320312,0.9645605,7.1995373,1.9813461,185984.0,278.77258,6.9386616,278.89957
2022-01-03 15:00:00,30.0,278.79126,253.00792,12.917969,0.9417646,6.800595,1.938324,89856.0,279.00104,6.9706917,278.86197
2022-01-03 16:00:00,31.0,279.1059,242.9611,0.12915039,0.96120423,6.225379,2.8237228,0.0,278.90176,5.548893,278.90176
2022-01-03 17:00:00,32.0,278.69818,247.03183,1.112793,0.96512514,6.8030877,2.7000923,0.0,278.61346,6.244169,279.03253
2022-01-03 18:00:00,33.0,278.8167,243.68787,0.4892578,0.9657513,6.2042527,2.8438416,0.0,278.79077,5.5399303,279.06653
2022-01-03 19:00:00,34.0,278.9016,247.21906,13.154297,0.94629633,6.614941,2.153452,0.0,278.73492,5.9585114,278.73456
2022-01-03 20:00:00,35.0,278.8886,246.94576,0.57128906,0.93576705,6.6770735,2.6078815,261632.0,278.63135,6.147238,278.67645
2022-01-03 21:00:00,36.0,278.70767,240.89938,0.0,0.9501105,6.6283684,3.1607666,0.0,278.8858,5.9853973,278.64142
2022-01-03 22:00:00,37.0,278.65436,234.27353,0.013671875,0.9686191,6.689889,3.5858212,0.0,278.6593,4.9979286,278.4879
2022-01-03 23:00:00,38.0,278.69623,237.36725,0.013916016,0.9656285,6.5316925,4.012417,1.065836e-10,278.46045,5.8526344,278.661
2022-01-04 00:00:00,39.0,278.6698,225.68767,0.4111328,0.96674216,6.6531334,3.9575043,0.0,278.5644,5.3193855,278.49597
2022-01-04 01:00:00,40.0,278.51462,231.22733,0.016601562,0.96697104,6.606998,4.131836,0.0,278.36536,5.0136127,278.37415
2022-01-04 02:00:00,41.0,278.30438,228.72699,0.0007324219,0.95882297,6.712307,3.7162628,4.262715e-10,278.1855,5.2581215,278.2953
2022-01-04 03:00:00,42.0,278.14926,229.61763,0.0,0.9643618,6.555656,4.1859074,0.0,278.11984,5.314146,278.14926
2022-01-04 04:00:00,43.0,278.14664,231.75067,0.03955078,0.9884554,6.3078117,4.223812,3.729587e-10,278.13315,4.6845837,277.8987
2022-01-04 05:00:00,44.0,277.94354,226.80493,0.026367188,0.9834811,6.2200985,3.7460556,1.065581e-10,277.98022,5.3321095,277.9591
2022-01-04 06:00:00,45.0,278.00116,233.06276,0.05078125,1.0000064,6.139075,4.3944416,0.0,277.94485,4.8084183,278.00507
2022-01-04 07:00:00,46.0,277.99463,228.79704,0.047851562,0.98987424,5.0970287,3.0696564,0.0,277.94165,4.065815,277.94284
2022-01-04 08:00:00,47.0,277.86206,227.51567,0.9916992,0.99376553,5.091279,4.09886,2448.0,277.7008,3.886343,277.59937
2022-01-04 09:00:00,48.0,277.7876,228.14064,0.0,0.98227555,5.5531754,3.7006626,0.0,277.7876,4.1407013,277.7876
2022-01-04 10:00:00,49.0,277.91315,218.93765,0.00048828125,0.9802768,5.4335546,4.2219505,98464.0,277.7802,3.4199543,277.90643
2022-01-04 11:00:00,50.0,277.94382,222.1641,0.0017089844,0.9882723,4.9532604,3.6669292,212416.0,277.70465,3.3297825,277.70465
2022-01-04 12:00:00,51.0,277.74902,219.17203,0.0,1.000006,4.293734,3.3249683,0.0,277.74902,2.7162895,277.74902
2022-01-04 13:00:00,52.0,277.8836,221.3594,0.009521484,0.99985385,3.9841743,2.987505,41456.0,277.7193,2.636158,277.8814
2022-01-04 14:00:00,53.0,277.92703,219.18758,0.059814453,1.000007,3.8970563,3.0179157,71200.0,277.87558,2.4661694,277.8795
2022-01-04 15:00:00,54.0,278.01935,218.64894,0.0,0.9980995,3.961804,3.0914974,0.0,278.01935,2.4782753,278.01935
2022-01-04 16:00:00,55.0,278.07144,226.95345,0.03845215,1.0000067,4.6862235,3.1948452,0.0,278.00934,3.4282494,278.0713
2022-01-04 17:00:00,56.0,278.17657,257.17975,0.1459961,1.0000067,4.2641973,0.9411869,0.0,277.98163,4.159128,277.98163
2022-01-04 18:00:00,57.0,276.524,320.1328,0.0,0.9834045,4.290738,-3.297392,0.0,276.524,2.7465591,276.524
2022-01-04 19:00:00,58.0,276.55606,296.91418,0.028564453,0.9518801,3.666396,-1.6637096,5.32429e-11,275.50134,3.2676811,275.51312
2022-01-04 20:00:00,59.0,275.58768,279.6956,0.028564453,0.90364736,3.683194,-0.62509346,1.065091e-10,275.42426,3.6301098,275.58765
2022-01-04 21:00:00,60.0,275.45328,274.21924,0.0,0.9033423,3.607132,-0.2696762,0.0,275.45328,3.597065,275.45328
2022-01-04 22:00:00,61.0,275.44855,260.49234,0.0,0.8835058,3.5360396,0.57997704,5.32498e-11,275.3135,3.4883194,275.3153
2022-01-04 23:00:00,62.0,275.8938,254.0238,0.0,0.90253335,4.8869276,1.3392181,1.065074e-10,275.30768,4.700222,275.89294
2022-01-05 00:00:00,63.0,275.78735,256.85968,0.0,0.88996,4.4693866,1.0102482,0.0,275.78735,4.353691,275.78735
2022-01-05 01:00:00,64.0,276.1905,254.71881,0.0,0.8742893,5.4764323,1.4367924,5.3249e-11,275.72458,5.2845516,276.19064
2022-01-05 02:00:00,65.0,276.25732,255.83604,0.0,0.8669343,5.741811,1.3980312,1.065006e-10,276.15808,5.568903,276.1562
2022-01-05 03:00:00,66.0,276.0232,249.43765,0.0,0.86539304,5.2087674,1.8236446,0.0,276.0232,4.8791943,276.0232
2022-01-05 04:00:00,67.0,276.02136,240.17201,0.0,0.89720774,5.200646,2.5818272,5.32389e-11,275.82077,4.5149612,275.82486
2022-01-05 05:00:00,68.0,275.8221,239.47656,0.00024414062,0.9132448,6.1533756,3.118929,1.06474e-10,275.53998,5.304579,275.53705
2022-01-05 06:00:00,69.0,274.9325,235.46925,0.0,0.91881424,5.8557343,3.312914,0.0,274.9325,4.828125,274.9325
2022-01-05 07:00:00,70.0,275.0227,225.07892,0.0,0.8806064,5.838427,4.117485,0.0,274.77527,4.139185,274.77368
2022-01-05 08:00:00,71.0,274.76755,228.02353,0.0,0.8689944,6.1264715,4.092554,19928.0,274.5541,4.5596485,274.68552
2022-01-05 09:00:00,72.0,275.24884,234.15628,0.0,0.8540714,7.513561,4.39168,0.0,275.24884,6.096216,275.24884
2022-01-05 10:00:00,73.0,275.27808,233.60179,0.013549805,0.9090638,6.886835,4.080166,34608.0,275.04175,5.5483418,275.08765
2022-01-05 11:00:00,74.0,275.77713,250.5469,0.0949707,0.93315744,6.384389,2.119131,67680.0,275.0968,6.0225754,275.77713
2022-01-05 12:00:00,75.0,276.0932,249.40627,0.0,0.9101318,6.5258613,2.2879925,0.0,276.0932,6.1115437,276.0932
2022-01-05 13:00:00,76.0,276.09198,254.47694,0.027954102,0.9256193,6.467956,1.7227974,55344.0,275.81076,6.234253,275.95294
2022-01-05 14:00:00,77.0,276.02808,251.68025,0.041503906,0.91530424,5.996222,1.878336,96032.0,275.95264,5.6945286,276.01715
2022-01-05 15:00:00,78.0,275.93988,257.98453,0.0,0.9204619,4.9484076,1.0238247,0.0,275.93988,4.841238,275.93988
2022-01-05 16:00:00,79.0,276.05453,245.68755,0.02368164,0.92922044,5.3152823,2.1824875,0.0,275.91333,4.8469286,275.97485
2022-01-05 17:00:00,80.0,276.0547,248.42972,0.04248047,0.92961717,4.855908,1.7793655,0.0,275.95428,4.5183353,276.05304
2022-01-05 18:00:00,81.0,275.87405,243.99226,0.0,0.947958,4.0212426,1.7585068,0.0,275.87405,3.6163063,275.87405
2022-01-05 19:00:00,82.0,275.87994,244.34395,0.0026855469,0.9554041,3.1208239,1.3478413,5.32239e-11,275.80963,2.8150024,275.81885
2022-01-05 20:00:00,83.0,275.91904,300.93784,0.0043945312,0.9183099,3.537642,-1.8226852,1.064732e-10,275.72546,3.0323315,275.72913
2022-01-05 21:00:00,84.0,275.0387,326.7658,0.0,0.9618741,4.3038616,-3.6028728,0.0,275.0387,2.3543377,275.0387
2022-01-05 22:00:00,85.0,275.05093,339.1328,0.009887695,0.85455894,4.1720037,-3.9000034,5.3222e-11,274.76944,1.48141,274.77133
2022-01-05 23:00:00,86.0,274.74347,339.1098,0.021972656,0.79503465,4.5781217,-4.278841,1.064651e-10,274.0805,1.6275377,274.08115
2022-01-06 00:00:00,87.0,273.5567,333.81265,0.0,0.7813323,4.6748686,-4.1974297,0.0,273.5567,2.0579815,273.5567
2022-01-06 01:00:00,88.0,273.56604,341.50842,0.0073242188,0.7248136,5.667834,-5.377039,5.32386e-11,272.88455,1.7910519,272.88257
2022-01-06 02:00:00,89.0,272.85724,344.05478,0.0078125,0.7210598,5.337732,-5.1341743,1.064626e-10,272.1864,1.4597673,272.18854
2022-01-06 03:00:00,90.0,271.84564,342.7112,0.0,0.705847,4.978741,-4.755783,0.0,271.84564,1.4740219,271.84564
2022-01-06 04:00:00,91.0,272.01334,333.82077,0.0,0.674826,5.1944013,-4.6643295,5.32239e-11,271.79846,2.2861738,272.0147
2022-01-06 05:00:00,92.0,272.02005,332.29688,0.017089844,0.64942,5.519148,-4.889206,1.064761e-10,271.84406,2.560214,271.84894
2022-01-06 06:00:00,93.0,271.73657,335.6878,0.0,0.63898325,5.612358,-5.11759,0.0,271.73657,2.3042154,271.73657
2022-01-06 07:00:00,94.0,271.745,342.28912,0.025390625,0.63555,5.632976,-5.368187,0.0,271.46353,1.7071676,271.47366
2022-01-06 08:00:00,95.0,271.45673,342.92258,0.026367188,0.6580721,4.811524,-4.601166,18088.0,271.26923,1.4072886,271.27313
2022-01-06 09:00:00,96.0,271.28113,338.84402,0.0,0.671347,4.7867103,-4.4666233,0.0,271.28113,1.7218227,271.28113
2022-01-06 10:00:00,97.0,271.61145,343.78162,0.0,0.6540284,5.074084,-4.873228,508448.0,271.23065,1.4111605,271.61334
2022-01-06 11:00:00,98.0,272.2088,338.32874,0.0,0.6178497,4.752856,-4.419014,1185568.0,271.62933,1.7495604,272.20914
2022-01-06 12:00:00,99.0,272.46347,321.67273,0.0,0.6392722,5.0277863,-3.947773,0.0,272.46347,3.1130428,272.46347
2022-01-06 13:00:00,100.0,272.45404,321.4063,0.0,0.6618398,3.8153005,-2.9849186,560560.0,272.25342,2.3765736,272.36346
2022-01-06 14:00:00,101.0,272.5337,315.46097,0.0,0.6705533,3.2576118,-2.3251877,885248.0,272.37616,2.2821407,272.51715
2022-01-06 15:00:00,102.0,271.89246,303.1413,0.0,0.7845365,2.4969885,-1.3673878,0.0,271.89246,2.089098,271.89246
2022-01-06 16:00:00,103.0,271.89166,297.88284,0.0,0.83553135,2.0459213,-0.95916367,0.0,271.68195,1.8072624,271.68073
2022-01-06 17:00:00,104.0,271.89966,291.53134,0.0,0.8035947,2.0847745,-0.7677269,0.0,271.68066,1.9385748,271.90332
2022-01-06 18:00:00,105.0,271.48682,288.96146,0.0,0.84755534,1.1991835,-0.39069176,0.0,271.48682,1.1335688,271.48682
2022-01-06 19:00:00,106.0,271.51727,249.14944,0.0,0.8206382,1.3871872,0.49242973,5.39035e-11,271.4282,1.2968407,271.51587
2022-01-06 20:00:00,107.0,271.77576,255.04099,0.0,0.84509826,1.4028833,0.36095047,1.078108e-10,271.50067,1.3559217,271.77545
2022-01-06 21:00:00,108.0,272.0625,235.29776,0.0,0.8422756,2.2480476,1.2776184,0.0,272.0625,1.8497314,272.0625
2022-01-06 22:00:00,109.0,272.36603,241.03195,0.0,0.9117336,2.5648851,1.2397976,5.39005e-11,271.95877,2.2456865,272.36603
2022-01-06 23:00:00,110.0,272.64136,236.16461,0.0,0.94495165,2.168027,1.2049122,1.07799e-10,272.38504,1.8024492,272.64136
2022-01-07 00:00:00,111.0,273.35956,237.38374,0.0,0.94984996,2.3161297,1.2463112,0.0,273.35956,1.9524288,273.35956
2022-01-07 01:00:00,112.0,273.72363,235.71133,0.0007324219,0.94142693,2.315546,1.3024712,5.39022e-11,273.3634,1.9147081,273.72095
2022-01-07 02:00:00,113.0,273.71637,224.65651,0.0007324219,0.94374627,2.218439,1.5764256,1.077828e-10,273.38245,1.5612984,273.38354
2022-01-07 03:00:00,114.0,273.4076,216.96877,0.0007324219,0.9601798,1.932648,1.2204838,0.0,273.17343,1.1644077,273.4076
2022-01-07 04:00:00,115.0,273.80304,231.547,0.0009765625,0.95485437,2.2566168,1.4007225,2.156034e-10,273.40518,1.8088627,273.80334
2022-01-07 05:00:00,116.0,273.67664,223.87526,0.0,0.9547321,2.8285697,2.1042309,1.078001e-10,273.80316,1.9294434,274.09564
2022-01-07 06:00:00,117.0,274.019,211.90677,0.0009765625,0.95927936,2.7545378,2.3367348,0.0,274.09906,1.9526196,274.019
2022-01-07 07:00:00,118.0,274.239,214.25783,0.0009765625,0.91309094,5.0515275,3.8560467,0.0,273.99478,2.8618116,274.1753
2022-01-07 08:00:00,119.0,274.1718,215.51613,0.0,0.9135946,4.86609,3.7386322,16304.0,274.18903,3.192236,274.167
2022-01-07 09:00:00,120.0,274.48633,212.46886,0.0,0.88686156,4.942338,3.8660278,0.0,274.21503,2.4666815,274.48456
2022-01-07 10:00:00,121.0,274.8627,215.71887,0.0,0.8675287,5.277808,4.2807484,440960.0,274.49512,2.939227,274.86282
2022-01-07 11:00:00,122.0,274.7807,215.8206,0.0,0.84224486,5.2383914,4.357172,604032.0,274.72372,2.8743372,274.7232
2022-01-07 12:00:00,123.0,274.71997,212.46143,0.0,0.91040623,5.870673,4.8173466,0.0,274.3219,3.3649092,274.25977
2022-01-07 13:00:00,124.0,274.32965,211.85942,0.4248047,0.98669964,5.5378985,4.62043,876416.0,273.5915,2.7434025,273.6089
2022-01-07 14:00:00,125.0,273.69385,213.23607,0.5991211,0.97760534,5.5864496,4.3412056,73504.0,273.6217,3.2359104,273.694
2022-01-07 15:00:00,126.0,273.75623,214.70348,0.0,0.98637915,5.9524083,4.871666,0.0,273.75623,3.0335598,273.75623
2022-01-07 16:00:00,127.0,273.72556,213.80533,0.13745117,0.9811604,5.8533483,4.8600216,0.0,273.67242,3.1768389,273.68433
2022-01-07 17:00:00,128.0,273.74042,218.43027,0.49682617,0.9867146,4.853349,3.7980204,911616.0,273.66586,3.021678,273.6635
2022-01-07 18:00:00,129.0,273.7449,218.13289,0.0,0.9994711,5.3815646,3.591116,0.0,273.7449,2.8331947,273.7449
2022-01-07 19:00:00,130.0,273.7206,223.62509,1.8681641,1.0000048,4.395128,3.1374788,0.0,273.6131,3.0361462,273.62842
2022-01-07 20:00:00,131.0,273.77002,233.17302,2.0878906,1.0000049,3.658902,2.4296503,78464.0,273.62988,2.810976,273.75525
2022-01-07 21:00:00,132.0,273.72217,236.28148,0.0,0.9988909,3.1509824,2.2276201,0.0,274.28693,3.0336494,274.28693
2022-01-07 22:00:00,133.0,274.365,240.2267,0.084472656,0.9842272,3.4962025,1.927062,5.49909e-11,274.26013,2.7142715,274.41922
2022-01-07 23:00:00,134.0,274.5548,228.63367,0.103027344,0.98602784,2.9387867,1.939558,1.099821e-10,274.23712,2.2080936,274.55444
2022-01-08 00:00:00,135.0,274.7379,224.98523,1.7373047,0.9898574,3.4330056,2.4247246,0.0,274.7379,2.430256,274.55746
2022-01-08 01:00:00,136.0,274.61017,221.78946,0.17211914,0.99255824,3.521118,2.4456215,5.49347e-11,274.637,2.3499756,274.64084
2022-01-08 02:00:00,137.0,274.69714,220.28365,0.20751953,0.9829148,3.4232914,2.6085567,1.098411e-10,274.64703,2.216488,274.65906
2022-01-08 03:00:00,138.0,274.7038,223.49234,0.22021484,0.9832198,3.382475,2.226759,1.647049e-10,274.59744,2.3309326,274.59705
2022-01-08 04:00:00,139.0,274.7063,230.54878,0.11328125,0.9881023,2.632036,1.385622,5.48497e-11,274.5581,2.049017,274.5562
2022-01-08 05:00:00,140.0,274.5588,227.82965,0.55810547,0.99261886,2.2828043,1.5836754,1.096996e-10,274.5324,1.8671045,274.50357
2022-01-08 06:00:00,141.0,274.31287,225.18004,1.0629883,1.0000043,2.8127894,1.7437668,0.0,274.26538,2.0702858,274.3089
2022-01-08 07:00:00,142.0,274.25085,224.31387,2.34375,1.0000054,1.9005142,1.5022964,0.0,273.65674,1.0511322,273.85782
2022-01-08 08:00:00,143.0,274.3504,249.15802,2.3486328,0.9829614,3.0943358,1.2040615,3232.0,273.83344,3.0239105,274.3504
2022-01-08 09:00:00,144.0,274.45984,219.78963,1.1420898,0.9695183,2.634996,1.9454613,0.0,274.45984,1.813427,274.4362
2022-01-08 10:00:00,145.0,274.5241,236.93062,2.3496094,0.93952,4.1171627,1.9049072,71488.0,274.43118,4.1222324,274.43878
2022-01-08 11:00:00,146.0,274.52576,232.54721,0.029052734,0.9215597,5.0863233,3.177332,306304.0,274.596,3.9722176,274.61182
2022-01-08 12:00:00,147.0,274.27316,221.12502,0.0,0.8790641,4.9436836,3.7258759,391808.0,274.2541,3.6082783,274.2541
2022-01-08 13:00:00,148.0,274.29938,226.98514,0.092285156,0.90769005,5.6988883,3.8832283,195856.0,274.00754,4.1721,273.88928
2022-01-08 14:00:00,149.0,273.98376,211.17284,0.18847656,0.99660313,5.272964,4.6283264,238112.0,273.34015,2.808526,273.82242
2022-01-08 15:00:00,150.0,273.99554,228.64128,3.8671875,0.98299253,6.1484175,4.057066,0.0,273.42215,4.6203403,273.99554
2022-01-08 16:00:00,151.0,274.2857,223.1878,0.19628906,0.9381165,5.437451,4.0762844,0.0,273.9873,3.8725872,274.17047
2022-01-08 17:00:00,152.0,274.3501,230.45355,0.1977539,0.9263369,5.1765113,3.6034012,249152.0,274.362,4.0143585,274.5937
2022-01-08 18:00:00,153.0,274.61176,228.89853,0.0,0.90860605,4.766886,3.3749542,0.0,274.8006,3.8774118,274.6244
2022-01-08 19:00:00,154.0,274.8157,223.8526,0.055664062,0.9316468,4.97701,3.5849094,5.46287e-11,274.4743,3.4817047,274.47495
2022-01-08 20:00:00,155.0,274.51645,224.71391,0.041503906,0.9269624,5.081945,3.6146603,0.0,274.30316,3.3429298,274.3074
2022-01-08 21:00:00,156.0,274.37485,220.05478,0.0,0.9016024,5.6453857,4.1752434,0.0,274.37485,3.319994,274.37485
2022-01-08 22:00:00,157.0,274.1424,201.43019,0.041992188,0.8955443,4.3846135,3.8796272,5.45577e-11,273.95938,2.5156784,273.89352
2022-01-08 23:00:00,158.0,274.44162,199.0237,0.0017089844,0.91614336,4.8679967,3.9822254,1.09087e-10,274.12164,1.8018379,273.90033
2022-01-09 00:00:00,159.0,274.4727,187.35442,0.0,0.8987789,4.622964,4.584566,0.0,274.4727,0.59718895,274.4727
2022-01-09 01:00:00,160.0,274.4713,174.44542,0.09472656,0.9035399,4.2352295,4.2159386,5.44724e-11,274.23987,-0.40493584,274.23987
2022-01-09 02:00:00,161.0,274.23755,170.17223,0.0,0.9097656,4.3481445,4.2376347,0.0,273.97937,-0.79479027,274.0567
2022-01-09 03:00:00,162.0,273.90918,171.00882,0.0,0.8963227,4.8215666,4.7636604,0.0,273.90918,-0.7319298,273.90918
2022-01-09 04:00:00,163.0,273.90994,166.44531,0.0,0.9184784,5.446549,5.076973,5.4444e-11,273.74478,-1.2703857,273.7541
